198.20.69.74,checkmate,5.66843000000E-06
198.20.69.74,apollo,8.90753000000E-06
198.20.69.74,kraken,5.66843000000E-06
198.20.69.74,performance,8.90753000000E-06
198.20.69.74,archon,5.66843000000E-06
198.20.69.74,hercules,6.4782000000E-06
198.20.69.74,eureka,1.6195500000E-05
198.20.69.74,imedidata,9.71731000000E-06
198.20.70.114,hercules,7.28798000000E-06
198.20.70.114,plinth,7.28798000000E-06
198.20.70.114,daltonui,6.4782000000E-06
203.172.142.44,polybus,1.61955000000E-06
209.132.178.69,balance,4.04888000000E-06
209.132.178.69,production,8.09776000000E-06
209.132.178.69,parley,8.90753000000E-06
209.132.178.69,validation,8.097760000000E-07
209.132.178.69,angelfire,0
209.132.178.69,imedidata,7.28798000000E-06
209.132.178.69,innovate,2.42933000000E-06
209.132.178.69,hippocrates,0
209.132.178.69,distro,8.097760000000E-07
209.132.178.69,connectome,1.61955000000E-06
209.132.178.69,a4d3,1.61955000000E-06
209.132.178.69,e2e5,0
209.132.178.69,hercules,0
209.132.178.69,roper,8.097760000000E-07
209.132.178.69,9E+88,0
209.132.178.69,eureka,4.04888000000E-06
209.132.178.69,obento,1.61955000000E-06
209.132.178.69,mauth,2.42933000000E-06
209.132.178.69,docks,9.71731000000E-06
209.132.178.69,sandbox,0
209.132.178.69,performance,1.61955000000E-06
216.218.206.66,heureka,8.097760000000E-07
216.218.206.66,sandbox,8.097760000000E-07
216.218.206.66,mauth,1.61955000000E-06
216.218.206.66,archon,8.097760000000E-07
216.218.206.66,eureka,1.61955000000E-06
216.218.206.66,e2e5,3.2391000000E-06
216.218.206.66,kotengu,8.097760000000E-07
216.218.206.66,daltonui,1.61955000000E-06
216.218.206.66,maudit,4.85865000000E-06
216.218.206.66,obento,0
216.218.206.66,kraken,0
216.218.206.66,mccadmin,8.097760000000E-07
216.218.206.66,plinth,4.85865000000E-06
216.218.206.66,activities,0
216.218.206.66,hercules,3.2391000000E-06
216.218.206.66,apollo,1.61955000000E-06
216.218.206.66,angelfire,0
216.218.206.66,mawashi,0
216.218.206.66,Dalton,1.61955000000E-06
216.218.206.66,costanalysis,0
216.218.206.66,Subjects,0
216.218.206.67,balance,1.61955000000E-06
216.218.206.67,plinth,2.42933000000E-06
216.218.206.67,archon,1.61955000000E-06
216.218.206.67,costanalysis,2.42933000000E-06
216.218.206.67,Subjects,8.097760000000E-07
216.218.206.67,mccadmin,2.42933000000E-06
216.218.206.67,heureka,3.2391000000E-06
216.218.206.67,Dalton,8.097760000000E-07
216.218.206.67,e2e5,3.2391000000E-06
216.218.206.67,mawashi,0
216.218.206.67,imedidata,0
216.218.206.67,aegis,8.097760000000E-07
216.218.206.67,docks,1.61955000000E-06
216.218.206.67,polybus,2.42933000000E-06
216.218.206.67,roper,0
216.218.206.67,obento,2.42933000000E-06
216.218.206.67,janus,0
216.218.206.67,validation,1.61955000000E-06
216.218.206.67,daltonui,0
216.218.206.67,production,1.61955000000E-06
216.218.206.67,hercules,4.04888000000E-06
216.218.206.67,maudit,3.2391000000E-06
216.218.206.68,kotengu,0
216.218.206.68,maudit,4.04888000000E-06
216.218.206.68,polybus,0
216.218.206.68,imedidata,5.66843000000E-06
216.218.206.68,docks,1.61955000000E-06
216.218.206.68,aegis,0
216.218.206.68,costanalysis,0
216.218.206.68,mawashi,8.097760000000E-07
216.218.206.68,parley,1.61955000000E-06
216.218.206.68,checkmate,1.61955000000E-06
216.218.206.68,kraken,0
216.218.206.68,sandbox,1.61955000000E-06
216.218.206.68,apollo,8.097760000000E-07
216.218.206.68,mccadmin,8.097760000000E-07
216.218.206.68,daltonui,8.097760000000E-07
216.218.206.68,hercules,3.2391000000E-06
216.218.206.68,Dalton,1.61955000000E-06
216.218.206.68,plinth,0
216.218.206.68,athena,1.61955000000E-06
216.218.206.68,production,1.61955000000E-06
218.246.34.99,production,5.66843000000E-06
218.246.34.99,a4d3,0
218.246.34.99,9E+88,0
218.246.34.99,polybus,2.42933000000E-06
222.186.21.167,a4d3,8.097760000000E-07
222.186.21.167,polybus,8.097760000000E-07
222.186.21.167,validation,8.097760000000E-07
222.186.21.167,production,2.42933000000E-06
222.186.21.167,e2e5,8.097760000000E-07
222.186.21.41,production,9.71731000000E-06
222.186.21.41,polybus,1.8624800000E-05
38.229.1.15,performance,0
46.29.255.168,validation,0
46.29.255.168,e2e5,0
52.8.135.126,validation,0
52.8.147.228,maudit,0
52.8.175.226,daltonui,0
52.8.184.201,athena,0
52.8.215.103,daltonui,0
52.8.220.87,archon,0
52.8.250.105,hercules,0
52.8.255.254,archon,0
52.8.255.254,validation,0
54.161.78.91,imedidata,0
54.224.26.144,eureka,8.097760000000E-07
54.67.0.84,aegis,0
54.67.100.196,mccadmin,0
54.67.120.41,maudit,0
54.67.120.41,mauth,0
54.67.36.165,distro,0
54.67.36.165,mccadmin,0
54.67.46.251,hercules,0
54.81.14.86,imedidata,8.097760000000E-07
60.173.10.235,a4d3,2.42933000000E-06
60.173.10.235,9E+88,2.42933000000E-06
62.210.132.6,balance,0
62.210.136.203,hippocrates,0
62.210.136.228,imedidata,0
62.210.206.180,distro,0
62.210.207.107,imedidata,0
62.231.92.20,sandbox,0
62.231.92.20,balance,0
62.231.92.20,mauth,0
64.19.78.242,parley,0
66.240.192.138,janus,5.66843000000E-06
66.240.192.138,athena,6.4782000000E-06
66.240.192.138,obento,2.7532400000E-05
66.240.236.119,obento,6.4782000000E-06
71.6.135.131,balance,4.04888000000E-06
71.6.165.200,balance,8.09776000000E-06
71.6.165.200,Dalton,6.4782000000E-06
71.6.165.200,docks,8.90753000000E-06
71.6.165.200,imedidata,8.097760000000E-07
71.6.167.142,balance,4.85865000000E-06
71.6.167.142,imedidata,8.09776000000E-06
71.6.167.142,angelfire,2.6722600000E-05
71.6.167.142,maudit,6.4782000000E-06
71.6.167.142,innovate,9.71731000000E-06
74.82.47.2,costanalysis,8.097760000000E-07
74.82.47.2,Dalton,8.097760000000E-07
74.82.47.2,daltonui,1.61955000000E-06
74.82.47.2,obento,8.097760000000E-07
74.82.47.2,apollo,8.097760000000E-07
74.82.47.2,mauth,3.2391000000E-06
74.82.47.2,angelfire,0
74.82.47.2,hercules,4.04888000000E-06
74.82.47.2,balance,2.42933000000E-06
74.82.47.2,mccadmin,5.66843000000E-06
74.82.47.2,aegis,3.2391000000E-06
74.82.47.2,plinth,8.097760000000E-07
74.82.47.2,connectome,1.61955000000E-06
74.82.47.2,maudit,2.42933000000E-06
74.82.47.2,heureka,0
74.82.47.2,docks,8.097760000000E-07
74.82.47.2,eureka,5.66843000000E-06
74.82.47.3,mccadmin,8.097760000000E-07
74.82.47.3,a4d3,3.2391000000E-06
74.82.47.3,performance,1.61955000000E-06
74.82.47.3,validationportal,0
